ride_id,timestamp,pickup_location,fare_amount,driver_rating,ride_status
0b214f9e,2026-05-27 11:44:36.147853,Mumbai_Colaba,326.58,1.0,COMPLETED
1d417dc6,2026-05-27 11:43:32.147859,Mumbai_Andheri,1020.85,2.0,CANCELLED
cbbf9701,2026-05-27 11:29:35.147865,Mumbai_Thane,1253.83,4.0,NO_DRIVER_AVAILABLE
ffcf5d51,2026-05-27 12:18:47.147872,Mumbai_Colaba,1287.32,5.0,COMPLETED
c8be296b,2026-05-27 11:32:07.147878,Mumbai_Thane,343.66,,COMPLETED
ebed2de9,2026-05-27 12:25:24.147884,Mumbai_Bandra,1366.81,5.0,NO_DRIVER_AVAILABLE
43376953,2026-05-27 11:34:29.147890,Mumbai_Thane,486.77,4.0,CANCELLED
529e28a8,2026-05-27 12:16:17.147896,Mumbai_Colaba,562.37,,COMPLETED
258d267a,2026-05-27 11:57:52.147903,Mumbai_Colaba,291.57,3.0,COMPLETED
8c119fe1,2026-05-27 11:32:24.147909,Mumbai_Thane,1329.25,4.0,COMPLETED
a2346136,2026-05-27 12:24:39.147915,Mumbai_Bandra,140.98,2.0,COMPLETED
5fda6525,2026-05-27 12:18:55.147921,Mumbai_Bandra,1247.64,5.0,COMPLETED
5dcf4015,2026-05-27 11:54:46.147927,Mumbai_Bandra,1132.43,4.0,COMPLETED
380e9059,2026-05-27 12:05:46.147934,Mumbai_Thane,-50.0,5.0,CANCELLED
8c7d530b,2026-05-27 11:41:58.147940,Mumbai_Colaba,380.59,5.0,CANCELLED
3dfe52f8,2026-05-27 12:23:35.147946,Mumbai_Bandra,-50.0,5.0,COMPLETED
1d40fe26,2026-05-27 11:41:21.147953,Mumbai_Colaba,1132.72,4.0,COMPLETED
916fcaeb,2026-05-27 12:19:38.147959,Mumbai_Bandra,1417.61,4.0,COMPLETED
20e409c3,2026-05-27 12:10:14.147965,Mumbai_Thane,237.05,5.0,CANCELLED
79663b52,2026-05-27 12:04:21.147971,Mumbai_Bandra,1353.19,4.0,COMPLETED
38f481be,2026-05-27 11:52:53.147977,Mumbai_Bandra,952.23,2.0,NO_DRIVER_AVAILABLE
df062528,2026-05-27 11:56:32.147984,Mumbai_Thane,1127.23,4.0,CANCELLED
9666b902,2026-05-27 12:00:14.147990,Mumbai_Thane,673.16,4.0,COMPLETED
e489f6de,2026-05-27 11:57:13.147996,Mumbai_Colaba,1063.32,5.0,NO_DRIVER_AVAILABLE
d6d173cb,2026-05-27 11:44:05.148003,Mumbai_Bandra,1366.18,4.0,COMPLETED
d2a82b0e,2026-05-27 11:48:38.148009,Mumbai_Bandra,1294.4,5.0,COMPLETED
be8936e5,2026-05-27 11:38:38.148015,Mumbai_Bandra,294.66,5.0,COMPLETED
f00e09a7,2026-05-27 11:51:47.148022,Mumbai_Thane,390.44,3.0,COMPLETED
675751ad,2026-05-27 12:19:03.148028,Mumbai_Colaba,1356.22,5.0,COMPLETED
f731516a,2026-05-27 12:17:02.148035,Mumbai_Colaba,648.63,5.0,COMPLETED
2dbd1783,2026-05-27 11:43:51.148041,Mumbai_Bandra,1236.01,5.0,CANCELLED
a2056eec,2026-05-27 12:14:15.148047,Mumbai_Bandra,325.42,,COMPLETED
4fc9451a,2026-05-27 12:16:24.148053,Mumbai_Thane,554.71,4.0,NO_DRIVER_AVAILABLE
5a77daca,2026-05-27 11:36:59.148059,Mumbai_Andheri,305.06,5.0,COMPLETED
202c14ab,2026-05-27 11:29:44.148066,Mumbai_Andheri,858.93,5.0,COMPLETED
08adac25,2026-05-27 12:13:48.148072,Mumbai_Andheri,946.18,5.0,COMPLETED
8237fc71,2026-05-27 12:20:15.148078,Mumbai_Thane,777.53,2.0,COMPLETED
7acf2ff7,2026-05-27 11:47:31.148084,Mumbai_Thane,1418.18,5.0,COMPLETED
459dc9c4,2026-05-27 11:52:51.148091,Mumbai_Colaba,959.72,5.0,CANCELLED
306394fa,2026-05-27 12:00:47.148097,Mumbai_Andheri,292.28,5.0,COMPLETED
969bae58,2026-05-27 11:35:31.148103,Mumbai_Andheri,632.34,5.0,COMPLETED
44cbb226,2026-05-27 11:42:28.148110,Mumbai_Bandra,469.97,3.0,COMPLETED
d4666a6c,2026-05-27 11:40:12.148116,Mumbai_Bandra,149.56,5.0,COMPLETED
f46f1117,2026-05-27 11:50:02.148122,Mumbai_Thane,740.65,5.0,COMPLETED
7b92001d,2026-05-27 12:07:45.148128,Mumbai_Thane,378.59,5.0,COMPLETED
dc0e39fb,2026-05-27 12:21:43.148135,Mumbai_Colaba,550.03,5.0,COMPLETED
04746e3c,2026-05-27 11:43:26.148141,Mumbai_Colaba,1376.29,,COMPLETED
9f120730,2026-05-27 12:21:38.148147,Mumbai_Thane,1113.13,4.0,COMPLETED
92d29a36,2026-05-27 11:37:32.148153,Mumbai_Andheri,1398.24,5.0,COMPLETED
b51328e5,2026-05-27 11:51:29.148159,Mumbai_Thane,744.18,1.0,COMPLETED
fda817da,2026-05-27 12:08:03.148169,Mumbai_Colaba,199.45,5.0,CANCELLED
9a7f4a57,2026-05-27 11:56:49.148176,Mumbai_Andheri,1357.1,,CANCELLED
79fdbf70,2026-05-27 11:48:27.148182,Mumbai_Andheri,1112.64,3.0,COMPLETED
0788bbae,2026-05-27 11:38:58.148188,Mumbai_Andheri,127.11,5.0,COMPLETED
7205d5fe,2026-05-27 12:14:02.148195,Mumbai_Thane,1088.38,,COMPLETED
a1f0d9cb,2026-05-27 12:08:01.148201,Mumbai_Colaba,143.72,4.0,CANCELLED
1c6c58ff,2026-05-27 11:54:02.148207,Mumbai_Thane,838.66,2.0,COMPLETED
2f2680cf,2026-05-27 12:22:59.148214,Mumbai_Andheri,1281.6,3.0,COMPLETED
6d0a087d,2026-05-27 11:57:37.148220,Mumbai_Thane,1443.06,5.0,CANCELLED
547529c7,2026-05-27 12:01:43.148226,Mumbai_Colaba,530.62,5.0,COMPLETED
1e81f6ee,2026-05-27 12:05:19.148232,Mumbai_Colaba,225.74,,COMPLETED
0b5d0181,2026-05-27 12:24:14.148239,Mumbai_Bandra,1477.2,5.0,COMPLETED
5e57239c,2026-05-27 12:04:49.148245,Mumbai_Andheri,1216.17,4.0,NO_DRIVER_AVAILABLE
efe377a2,2026-05-27 11:31:02.148251,Mumbai_Andheri,505.58,4.0,COMPLETED
62aba113,2026-05-27 11:45:34.148257,Mumbai_Thane,939.19,5.0,COMPLETED
3ce5d4d4,2026-05-27 12:23:40.148264,Mumbai_Andheri,503.1,3.0,COMPLETED
7ebe0dc7,2026-05-27 12:00:34.148270,Mumbai_Andheri,794.49,5.0,CANCELLED
536b3e68,2026-05-27 11:53:58.148276,Mumbai_Colaba,1316.75,,COMPLETED
9028067b,2026-05-27 11:45:55.148282,Mumbai_Bandra,345.59,5.0,COMPLETED
2950db2b,2026-05-27 12:15:15.148288,Mumbai_Andheri,1076.71,4.0,COMPLETED
53ff096e,2026-05-27 11:34:30.148295,Mumbai_Andheri,1301.82,3.0,COMPLETED
66144ea2,2026-05-27 11:42:26.148301,Mumbai_Thane,450.07,5.0,COMPLETED
2b0e51d4,2026-05-27 11:37:33.148307,Mumbai_Bandra,493.81,2.0,COMPLETED
7e57e712,2026-05-27 12:25:15.148313,Mumbai_Colaba,706.09,,COMPLETED
9dff1d68,2026-05-27 11:55:25.148320,Mumbai_Bandra,1448.42,,NO_DRIVER_AVAILABLE
9c91518e,2026-05-27 12:19:57.148326,Mumbai_Andheri,1313.79,5.0,COMPLETED
5f39e1d2,2026-05-27 12:02:44.148332,Mumbai_Colaba,1341.68,4.0,CANCELLED
4063a851,2026-05-27 12:03:47.148339,Mumbai_Andheri,546.46,4.0,NO_DRIVER_AVAILABLE
ee58318c,2026-05-27 11:33:03.148345,Mumbai_Thane,594.34,1.0,COMPLETED
47408c52,2026-05-27 11:33:19.148351,Mumbai_Bandra,734.21,4.0,COMPLETED
c22ad9fd,2026-05-27 11:51:46.148357,Mumbai_Bandra,1465.09,3.0,CANCELLED
85c9871b,2026-05-27 12:20:31.148364,Mumbai_Bandra,662.2,2.0,CANCELLED
76d4a79a,2026-05-27 11:38:43.148370,Mumbai_Colaba,526.92,5.0,COMPLETED
7d277436,2026-05-27 12:22:48.148376,Mumbai_Colaba,1378.02,4.0,COMPLETED
8f157490,2026-05-27 11:47:34.148382,Mumbai_Colaba,1310.01,5.0,CANCELLED
1ec87d22,2026-05-27 12:09:17.148389,Mumbai_Bandra,818.61,3.0,COMPLETED
6122f9b7,2026-05-27 12:17:36.148395,Mumbai_Thane,265.01,3.0,COMPLETED
4a4485ed,2026-05-27 11:56:29.148401,Mumbai_Colaba,496.59,5.0,COMPLETED
fb1121e6,2026-05-27 11:32:35.148407,Mumbai_Bandra,432.5,4.0,COMPLETED
c4e8aa1b,2026-05-27 11:28:46.148413,Mumbai_Thane,848.28,4.0,CANCELLED
de99cd82,2026-05-27 12:15:01.148420,Mumbai_Thane,-50.0,3.0,COMPLETED
9b32bd56,2026-05-27 11:31:02.148426,Mumbai_Thane,145.84,4.0,CANCELLED
b03c2f79,2026-05-27 12:04:32.148432,Mumbai_Bandra,1058.98,4.0,COMPLETED
e617c1d9,2026-05-27 12:05:30.148438,Mumbai_Bandra,471.47,5.0,COMPLETED
cfadb7bb,2026-05-27 11:35:43.148445,Mumbai_Thane,1184.73,,COMPLETED
2454492c,2026-05-27 11:51:11.148451,Mumbai_Thane,747.57,5.0,COMPLETED
f0003751,2026-05-27 11:28:50.148458,Mumbai_Colaba,-50.0,4.0,COMPLETED
0dbc41ad,2026-05-27 12:22:41.148464,Mumbai_Bandra,198.17,5.0,COMPLETED
77bf3f03,2026-05-27 11:54:39.148470,Mumbai_Andheri,522.64,1.0,COMPLETED
66bcec38,2026-05-27 11:53:53.148476,Mumbai_Andheri,1107.79,,COMPLETED
13824687,2026-05-27 11:48:21.148483,Mumbai_Andheri,291.67,4.0,CANCELLED
b4eba638,2026-05-27 11:59:02.148489,Mumbai_Thane,334.57,2.0,CANCELLED
92fb69f7,2026-05-27 11:47:36.148495,Mumbai_Bandra,885.71,1.0,COMPLETED
24967ba4,2026-05-27 11:58:24.148502,Mumbai_Colaba,1246.71,5.0,CANCELLED
5f4d4403,2026-05-27 11:43:00.148508,Mumbai_Andheri,913.94,4.0,COMPLETED
62eac96b,2026-05-27 11:40:25.148514,Mumbai_Colaba,962.46,5.0,COMPLETED
7427e5d9,2026-05-27 12:06:14.148520,Mumbai_Bandra,867.41,5.0,COMPLETED
29e67d71,2026-05-27 11:56:03.148527,Mumbai_Andheri,821.44,5.0,COMPLETED
dbcf2ccf,2026-05-27 11:51:52.148533,Mumbai_Colaba,1026.28,2.0,COMPLETED
5b1e9f5f,2026-05-27 11:47:22.148540,Mumbai_Andheri,357.24,5.0,CANCELLED
574b923b,2026-05-27 12:11:25.148546,Mumbai_Thane,1241.51,,NO_DRIVER_AVAILABLE
d0834a8e,2026-05-27 11:49:49.148552,Mumbai_Andheri,1362.59,,COMPLETED
33c93dee,2026-05-27 12:02:10.148558,Mumbai_Colaba,1411.17,4.0,COMPLETED
0fdc722a,2026-05-27 11:36:04.148565,Mumbai_Thane,141.1,5.0,COMPLETED
8afe2411,2026-05-27 11:36:45.148571,Mumbai_Andheri,544.55,4.0,COMPLETED
aba56ca1,2026-05-27 12:03:27.148577,Mumbai_Bandra,1350.25,4.0,COMPLETED
38c7f48a,2026-05-27 12:00:56.148583,Mumbai_Andheri,438.61,4.0,CANCELLED
3f9f7b07,2026-05-27 11:40:48.148590,Mumbai_Bandra,1276.42,5.0,CANCELLED
c9828fb1,2026-05-27 12:18:29.148596,Mumbai_Colaba,109.46,5.0,CANCELLED
5a62c8b6,2026-05-27 11:43:42.148602,Mumbai_Colaba,1382.49,3.0,COMPLETED
7f9e725a,2026-05-27 11:36:45.148608,Mumbai_Thane,506.65,5.0,COMPLETED
240d32f1,2026-05-27 11:51:00.148615,Mumbai_Colaba,1206.6,4.0,COMPLETED
b215e593,2026-05-27 11:35:50.148621,Mumbai_Thane,1262.62,,COMPLETED
403a80b1,2026-05-27 12:18:29.148627,Mumbai_Thane,952.16,5.0,COMPLETED
4d376e57,2026-05-27 12:15:41.148634,Mumbai_Thane,869.16,5.0,COMPLETED
e520064c,2026-05-27 11:47:37.148640,Mumbai_Colaba,1401.16,5.0,COMPLETED
dc72dc84,2026-05-27 12:07:28.148646,Mumbai_Andheri,496.28,1.0,COMPLETED
583005ee,2026-05-27 11:31:02.148652,Mumbai_Colaba,197.34,1.0,CANCELLED
3269d181,2026-05-27 11:38:09.148659,Mumbai_Bandra,531.83,4.0,COMPLETED
e1f45f25,2026-05-27 12:22:30.148665,Mumbai_Thane,385.67,1.0,CANCELLED
41f342a9,2026-05-27 12:00:42.148671,Mumbai_Andheri,418.07,1.0,COMPLETED
7d99433e,2026-05-27 11:38:03.148677,Mumbai_Thane,898.34,5.0,COMPLETED
226597e1,2026-05-27 12:03:49.148684,Mumbai_Thane,1335.1,5.0,COMPLETED
e61bc095,2026-05-27 11:39:49.148690,Mumbai_Thane,1404.8,3.0,COMPLETED
dd7e745d,2026-05-27 12:07:42.148696,Mumbai_Bandra,201.12,4.0,COMPLETED
6ff6d7fb,2026-05-27 11:31:40.148705,Mumbai_Colaba,1082.51,4.0,CANCELLED
6ee6475b,2026-05-27 12:02:48.148712,Mumbai_Bandra,489.85,4.0,COMPLETED
a0996c7b,2026-05-27 11:50:56.148719,Mumbai_Andheri,1416.88,5.0,NO_DRIVER_AVAILABLE
b1240e8c,2026-05-27 11:41:13.148725,Mumbai_Thane,1482.85,4.0,COMPLETED
db6aa75c,2026-05-27 11:44:33.148731,Mumbai_Thane,215.64,5.0,CANCELLED
2c94cc1c,2026-05-27 12:24:51.148738,Mumbai_Thane,565.22,4.0,COMPLETED
242b6e95,2026-05-27 12:07:37.148744,Mumbai_Andheri,444.63,4.0,COMPLETED
91ed4bd3,2026-05-27 12:22:34.148750,Mumbai_Colaba,152.67,2.0,CANCELLED
abbbde78,2026-05-27 12:10:34.148756,Mumbai_Thane,555.56,4.0,COMPLETED
907bb8a8,2026-05-27 11:26:40.148762,Mumbai_Colaba,692.58,3.0,COMPLETED
52395a64,2026-05-27 12:14:04.148769,Mumbai_Andheri,750.61,4.0,COMPLETED
e776374e,2026-05-27 12:02:59.148775,Mumbai_Colaba,934.24,5.0,COMPLETED
ef6ab65c,2026-05-27 11:50:52.148781,Mumbai_Andheri,171.75,5.0,COMPLETED
cb04582f,2026-05-27 11:54:25.148788,Mumbai_Thane,627.33,4.0,COMPLETED
a48333c8,2026-05-27 11:41:18.148794,Mumbai_Colaba,405.37,5.0,COMPLETED
dfdcbd5a,2026-05-27 12:08:51.148800,Mumbai_Thane,757.24,5.0,CANCELLED
01f9052d,2026-05-27 11:52:40.148806,Mumbai_Thane,-50.0,5.0,COMPLETED
4bd379ae,2026-05-27 11:58:44.148813,Mumbai_Colaba,800.83,,COMPLETED
286f140b,2026-05-27 12:13:09.148819,Mumbai_Andheri,495.61,4.0,COMPLETED
4dd91c02,2026-05-27 11:38:05.148825,Mumbai_Bandra,1333.07,4.0,COMPLETED
360893ac,2026-05-27 11:42:41.148831,Mumbai_Andheri,691.66,5.0,COMPLETED
ea53717f,2026-05-27 12:22:13.148838,Mumbai_Andheri,269.1,5.0,CANCELLED
ed6cd712,2026-05-27 11:31:38.148844,Mumbai_Colaba,561.93,4.0,CANCELLED
be2ac238,2026-05-27 11:29:12.148850,Mumbai_Thane,953.95,5.0,COMPLETED
4cd75d55,2026-05-27 12:01:00.148856,Mumbai_Colaba,1093.91,5.0,COMPLETED
e8b851c6,2026-05-27 12:02:36.148863,Mumbai_Colaba,452.22,5.0,COMPLETED
261f5a1c,2026-05-27 12:09:07.148869,Mumbai_Bandra,713.85,,CANCELLED
8cd4df8e,2026-05-27 11:59:06.148875,Mumbai_Bandra,456.22,4.0,COMPLETED
3e0788c1,2026-05-27 11:45:44.148881,Mumbai_Thane,801.64,4.0,COMPLETED
6de515a7,2026-05-27 12:17:23.148888,Mumbai_Andheri,1161.99,4.0,CANCELLED
c616354a,2026-05-27 12:01:21.148894,Mumbai_Bandra,627.77,,CANCELLED
1289a7cb,2026-05-27 11:33:10.148900,Mumbai_Colaba,890.09,5.0,COMPLETED
cfd88fc7,2026-05-27 11:45:43.148906,Mumbai_Andheri,935.19,4.0,CANCELLED
20e1a2d1,2026-05-27 11:28:47.148912,Mumbai_Bandra,773.27,5.0,COMPLETED
ba7a6eed,2026-05-27 12:10:56.148919,Mumbai_Bandra,354.64,5.0,COMPLETED
490b866a,2026-05-27 11:44:34.148925,Mumbai_Andheri,295.87,2.0,COMPLETED
493b1aa4,2026-05-27 11:27:26.148931,Mumbai_Bandra,867.07,3.0,CANCELLED
ff62bb23,2026-05-27 11:30:52.148937,Mumbai_Andheri,570.05,5.0,COMPLETED
6b176299,2026-05-27 11:53:01.148944,Mumbai_Bandra,1350.48,4.0,COMPLETED
0fdd7d62,2026-05-27 12:18:55.148950,Mumbai_Andheri,808.51,1.0,COMPLETED
16b64379,2026-05-27 12:10:24.148956,Mumbai_Bandra,1025.73,3.0,COMPLETED
074999e4,2026-05-27 12:14:27.148962,Mumbai_Bandra,414.88,3.0,CANCELLED
386948da,2026-05-27 11:45:08.148969,Mumbai_Thane,861.89,2.0,COMPLETED
ecf8fc3d,2026-05-27 12:22:50.148975,Mumbai_Thane,714.99,4.0,CANCELLED
d1cbd1c7,2026-05-27 12:16:50.148981,Mumbai_Andheri,903.78,1.0,COMPLETED
3b814de8,2026-05-27 11:26:23.148987,Mumbai_Thane,249.6,4.0,COMPLETED
66dde4d8,2026-05-27 12:09:45.148993,Mumbai_Andheri,1454.82,4.0,COMPLETED
4b956fea,2026-05-27 11:29:38.149000,Mumbai_Andheri,1383.45,4.0,COMPLETED
556c148a,2026-05-27 12:07:28.149006,Mumbai_Bandra,898.48,4.0,COMPLETED
a6d1938c,2026-05-27 11:35:05.149012,Mumbai_Thane,1206.52,5.0,COMPLETED
083edf37,2026-05-27 12:21:53.149018,Mumbai_Thane,856.76,3.0,COMPLETED
41e103bc,2026-05-27 12:21:33.149025,Mumbai_Andheri,1315.6,5.0,CANCELLED
66cb5333,2026-05-27 11:30:47.149031,Mumbai_Bandra,1421.37,,COMPLETED
0b383947,2026-05-27 11:46:31.149037,Mumbai_Thane,735.43,5.0,COMPLETED
1ba8ae98,2026-05-27 11:49:09.149043,Mumbai_Andheri,997.15,2.0,NO_DRIVER_AVAILABLE
3644c691,2026-05-27 11:50:14.149049,Mumbai_Thane,690.13,4.0,CANCELLED
ac7ddbf5,2026-05-27 11:50:16.149056,Mumbai_Andheri,1237.5,1.0,COMPLETED
562bb210,2026-05-27 12:19:21.149062,Mumbai_Andheri,283.46,5.0,NO_DRIVER_AVAILABLE
3b07de67,2026-05-27 12:12:55.149068,Mumbai_Colaba,334.58,5.0,CANCELLED
dc0b0682,2026-05-27 12:07:56.149075,Mumbai_Thane,1072.09,5.0,COMPLETED
b8bb31d0,2026-05-27 12:07:14.149081,Mumbai_Colaba,550.06,4.0,CANCELLED
d6d54141,2026-05-27 12:03:59.149087,Mumbai_Colaba,771.93,2.0,COMPLETED
29802467,2026-05-27 12:06:33.149094,Mumbai_Andheri,212.29,4.0,COMPLETED
4595986a,2026-05-27 12:00:12.149100,Mumbai_Andheri,1497.46,4.0,COMPLETED
895dcae5,2026-05-27 11:49:50.149106,Mumbai_Thane,751.71,,NO_DRIVER_AVAILABLE
4f8332ba,2026-05-27 12:08:49.149112,Mumbai_Thane,1286.99,4.0,COMPLETED
8ee6e782,2026-05-27 11:33:54.149119,Mumbai_Thane,1354.47,4.0,CANCELLED
0a70c95f,2026-05-27 11:28:22.149125,Mumbai_Andheri,1164.75,,COMPLETED
8dbfb690,2026-05-27 12:13:55.149131,Mumbai_Thane,140.67,4.0,COMPLETED
d14956a9,2026-05-27 12:11:08.149137,Mumbai_Andheri,789.62,5.0,CANCELLED
3d1bbefd,2026-05-27 11:49:01.149143,Mumbai_Colaba,1222.04,5.0,COMPLETED
b08b2476,2026-05-27 11:45:56.149150,Mumbai_Andheri,1200.46,5.0,CANCELLED
68584117,2026-05-27 11:51:14.149156,Mumbai_Colaba,487.33,4.0,COMPLETED
b3701120,2026-05-27 11:50:19.149162,Mumbai_Bandra,1391.93,5.0,COMPLETED
6ff1a5d4,2026-05-27 12:10:01.149168,Mumbai_Colaba,1084.62,4.0,COMPLETED
6bc364e4,2026-05-27 11:39:07.149175,Mumbai_Thane,856.59,4.0,COMPLETED
6906f326,2026-05-27 12:02:15.149181,Mumbai_Andheri,1169.88,4.0,CANCELLED
124f0bc2,2026-05-27 12:03:03.149187,Mumbai_Andheri,348.54,4.0,CANCELLED
90bf9c5a,2026-05-27 11:41:19.149193,Mumbai_Bandra,1386.18,4.0,COMPLETED
12e7b774,2026-05-27 11:54:12.149200,Mumbai_Colaba,214.24,3.0,COMPLETED
ded8cf01,2026-05-27 12:14:18.149206,Mumbai_Thane,601.0,5.0,COMPLETED
c8e5ec8e,2026-05-27 11:34:10.149212,Mumbai_Bandra,255.8,2.0,CANCELLED
d84e1ec8,2026-05-27 11:31:39.149219,Mumbai_Andheri,597.76,1.0,COMPLETED
b274ab79,2026-05-27 11:50:30.149225,Mumbai_Bandra,331.2,4.0,CANCELLED
0ea5da95,2026-05-27 12:05:50.149231,Mumbai_Colaba,1430.45,4.0,COMPLETED
eebc6537,2026-05-27 12:25:11.149238,Mumbai_Thane,1457.74,5.0,COMPLETED
3dee55de,2026-05-27 11:29:04.149247,Mumbai_Thane,675.22,5.0,COMPLETED
5ae788c1,2026-05-27 12:08:05.149254,Mumbai_Colaba,199.44,3.0,COMPLETED
f1fa396a,2026-05-27 11:35:36.149260,Mumbai_Colaba,1316.54,4.0,CANCELLED
a3973adb,2026-05-27 11:44:11.149267,Mumbai_Colaba,391.35,4.0,NO_DRIVER_AVAILABLE
aa123826,2026-05-27 12:00:22.149273,Mumbai_Thane,672.15,4.0,COMPLETED
5df4f577,2026-05-27 12:18:53.149279,Mumbai_Bandra,1398.44,,COMPLETED
295792bf,2026-05-27 12:10:36.149286,Mumbai_Bandra,1106.88,,COMPLETED
ca0fbc4e,2026-05-27 11:40:22.149292,Mumbai_Thane,251.33,3.0,NO_DRIVER_AVAILABLE
106c9405,2026-05-27 11:39:02.149298,Mumbai_Colaba,143.97,5.0,CANCELLED
c12bcb89,2026-05-27 11:29:15.149304,Mumbai_Colaba,1458.07,4.0,CANCELLED
7c59afc1,2026-05-27 11:53:46.149310,Mumbai_Thane,374.75,3.0,NO_DRIVER_AVAILABLE
dda36928,2026-05-27 11:32:47.149317,Mumbai_Thane,373.36,5.0,COMPLETED
4d6034d4,2026-05-27 12:13:30.149323,Mumbai_Bandra,1388.31,4.0,COMPLETED
4f1eadd1,2026-05-27 12:02:10.149329,Mumbai_Andheri,1139.36,4.0,CANCELLED
5ec27c5d,2026-05-27 12:13:57.149335,Mumbai_Thane,1161.68,5.0,COMPLETED
e9e2490d,2026-05-27 11:52:49.149341,Mumbai_Thane,190.22,5.0,COMPLETED
d5a98939,2026-05-27 11:26:12.149348,Mumbai_Thane,832.84,,CANCELLED
0d6af496,2026-05-27 12:14:04.149354,Mumbai_Colaba,1426.45,5.0,NO_DRIVER_AVAILABLE
4021ef51,2026-05-27 12:04:35.149360,Mumbai_Andheri,1275.86,5.0,COMPLETED
f1e4c6cf,2026-05-27 12:20:30.149366,Mumbai_Thane,164.01,4.0,CANCELLED
2982fe01,2026-05-27 12:22:13.149372,Mumbai_Thane,633.29,4.0,COMPLETED
38f87c97,2026-05-27 11:32:03.149379,Mumbai_Colaba,1399.29,4.0,COMPLETED
75ac4f5f,2026-05-27 11:57:25.149385,Mumbai_Colaba,1394.45,3.0,COMPLETED
3ce00fa7,2026-05-27 11:31:19.149391,Mumbai_Colaba,988.87,3.0,COMPLETED
cde25b93,2026-05-27 12:25:12.149397,Mumbai_Andheri,179.66,5.0,CANCELLED
e1b656c3,2026-05-27 11:49:10.149403,Mumbai_Bandra,1181.82,5.0,COMPLETED
d0943136,2026-05-27 12:06:51.149410,Mumbai_Bandra,190.94,2.0,COMPLETED
a00c1c80,2026-05-27 12:10:58.149416,Mumbai_Andheri,753.79,5.0,CANCELLED
1c050e18,2026-05-27 12:03:19.149422,Mumbai_Thane,1092.36,4.0,CANCELLED
83fa08db,2026-05-27 12:20:44.149428,Mumbai_Bandra,1111.58,5.0,COMPLETED
52dbd610,2026-05-27 11:32:13.149434,Mumbai_Andheri,1253.08,4.0,COMPLETED
bb29bbf7,2026-05-27 12:21:24.149440,Mumbai_Colaba,346.47,4.0,COMPLETED
68a4b5d3,2026-05-27 12:10:19.149447,Mumbai_Andheri,801.28,4.0,COMPLETED
36188a93,2026-05-27 11:52:54.149453,Mumbai_Andheri,1148.36,,COMPLETED
80b6a530,2026-05-27 11:36:35.149459,Mumbai_Thane,1468.78,5.0,COMPLETED
b5161814,2026-05-27 12:05:25.149465,Mumbai_Bandra,886.45,3.0,CANCELLED
1897c36a,2026-05-27 11:32:19.149472,Mumbai_Andheri,748.5,4.0,COMPLETED
8e247e07,2026-05-27 11:40:18.149478,Mumbai_Bandra,1326.45,4.0,CANCELLED
213256a2,2026-05-27 11:37:25.149484,Mumbai_Colaba,1014.59,,NO_DRIVER_AVAILABLE
a337bedd,2026-05-27 12:23:27.149490,Mumbai_Bandra,570.48,4.0,NO_DRIVER_AVAILABLE
9f2248a7,2026-05-27 11:30:32.149496,Mumbai_Colaba,195.75,4.0,COMPLETED
5b4635d1,2026-05-27 12:03:02.149503,Mumbai_Andheri,664.77,4.0,COMPLETED
a2cc24a5,2026-05-27 11:31:36.149509,Mumbai_Bandra,880.94,1.0,COMPLETED
f9033f95,2026-05-27 11:34:40.149515,Mumbai_Bandra,542.96,2.0,CANCELLED
e63c1a78,2026-05-27 12:10:26.149521,Mumbai_Andheri,1298.58,5.0,COMPLETED
d1163c58,2026-05-27 11:44:51.149528,Mumbai_Colaba,836.32,3.0,COMPLETED
1999518f,2026-05-27 12:25:01.149534,Mumbai_Bandra,252.34,5.0,CANCELLED
8c0aebe4,2026-05-27 12:08:42.149540,Mumbai_Thane,869.91,,COMPLETED
67169669,2026-05-27 12:14:20.149546,Mumbai_Thane,546.66,4.0,NO_DRIVER_AVAILABLE
5d28c654,2026-05-27 11:39:54.149552,Mumbai_Thane,690.78,4.0,COMPLETED
5ebf68cd,2026-05-27 11:46:23.149559,Mumbai_Andheri,742.71,5.0,COMPLETED
3f22dab7,2026-05-27 12:08:12.149565,Mumbai_Thane,1233.42,,COMPLETED
bf5b57f0,2026-05-27 12:11:44.149571,Mumbai_Andheri,148.37,,COMPLETED
65dc0499,2026-05-27 11:53:27.149577,Mumbai_Colaba,1042.61,5.0,CANCELLED
24461ebc,2026-05-27 11:31:39.149583,Mumbai_Bandra,683.13,5.0,COMPLETED
1007683c,2026-05-27 11:40:59.149589,Mumbai_Bandra,1300.14,4.0,COMPLETED
b668c4b0,2026-05-27 12:14:02.149596,Mumbai_Colaba,907.86,5.0,COMPLETED
4a7e9670,2026-05-27 11:51:25.149602,Mumbai_Bandra,471.84,4.0,COMPLETED
b855609f,2026-05-27 11:31:06.149608,Mumbai_Thane,1319.3,5.0,NO_DRIVER_AVAILABLE
a8b8e58c,2026-05-27 11:39:38.149614,Mumbai_Bandra,1455.61,4.0,COMPLETED
bdf109e9,2026-05-27 11:57:24.149620,Mumbai_Bandra,-50.0,2.0,COMPLETED
dd7f85a9,2026-05-27 12:11:37.149627,Mumbai_Bandra,514.25,5.0,COMPLETED
624abe91,2026-05-27 12:09:44.149633,Mumbai_Andheri,1382.22,3.0,CANCELLED
